utt1	utt2	cm_before	cm_after	asv_before	asv_after
LA_0026	LA_E_5047880	4.845306	9.985112	0.217242	0.926875
LA_0019	LA_E_6584821	5.285158	9.791129	0.412065	0.961260
LA_0031	LA_E_8309979	6.045262	9.324941	0.297242	0.962730
LA_0030	LA_E_9438808	4.670760	9.115460	0.362749	0.955732
LA_0045	LA_E_6385327	5.340616	9.722033	0.216911	0.964540
LA_0045	LA_E_9848915	5.918205	8.380636	0.263819	0.948256
LA_0041	LA_E_1644908	4.009449	8.861745	0.200687	0.935432
LA_0009	LA_E_8183187	4.532299	10.242347	0.313594	0.943017
LA_0013	LA_E_4103863	1.640584	9.575223	0.453571	0.919981
LA_0043	LA_E_8388654	5.666040	8.600830	0.327689	0.953870
LA_0036	LA_E_9219334	0.748869	-13.722917	0.463528	0.939712
LA_0043	LA_E_9641502	4.154497	9.411987	0.326178	0.943478
LA_0001	LA_E_6163703	4.188136	6.898030	0.399705	0.954712
LA_0036	LA_E_8151959	5.732417	9.119370	0.207252	0.949248
LA_0004	LA_E_6601144	4.774915	9.963037	0.172051	0.936916
LA_0035	LA_E_5479419	5.213949	8.922625	0.279079	0.939725
LA_0017	LA_E_6700890	6.077065	9.662905	0.284084	0.937811
LA_0028	LA_E_3233085	4.469651	9.647598	0.174345	0.955994
LA_0041	LA_E_4409988	5.027088	8.434536	0.334612	0.973677
LA_0039	LA_E_7092577	4.678146	9.515691	0.347373	0.964797
LA_0043	LA_E_3466694	4.314503	9.648008	0.404660	0.943324
LA_0039	LA_E_5667435	4.887215	10.064919	0.291399	0.963421
LA_0045	LA_E_9882420	2.070112	9.818083	0.233212	0.945177
LA_0037	LA_E_6227078	4.338514	10.349600	0.313077	0.940763
LA_0041	LA_E_1478219	1.027441	-14.423172	0.264721	0.942424
LA_0002	LA_E_5054757	5.137628	9.315439	0.235403	0.954571
LA_0041	LA_E_1567330	3.697753	8.002101	0.213389	0.961466
LA_0039	LA_E_5625513	4.735435	9.904657	0.254840	0.964678
LA_0034	LA_E_6982823	3.867274	9.631834	0.247902	0.936479
LA_0048	LA_E_6589247	4.371192	9.948465	0.398291	0.916933
LA_0045	LA_E_5196059	4.799972	8.652851	0.270011	0.962257
LA_0016	LA_E_2660052	2.833194	9.529576	0.227252	0.948150
LA_0045	LA_E_6237116	5.935669	9.258721	0.280443	0.964476
LA_0043	LA_E_1180334	4.687355	8.096727	0.365958	0.955602
LA_0018	LA_E_6336673	4.504385	9.843362	0.404576	0.939088
LA_0007	LA_E_2232644	4.026177	8.654025	0.313199	0.962083
LA_0015	LA_E_3246561	5.731881	8.877529	0.164124	0.942329
LA_0016	LA_E_1121844	4.545328	9.046879	0.377371	0.953908
LA_0034	LA_E_6346117	5.563911	8.570161	0.317784	0.942344
LA_0043	LA_E_5296134	5.237538	9.479045	0.232288	0.933100
LA_0001	LA_E_1173407	3.860858	8.259501	0.316144	0.935848
LA_0042	LA_E_5903059	5.557592	8.005300	0.353788	0.952069
LA_0034	LA_E_2041982	5.499054	9.999352	0.380904	0.953991
LA_0031	LA_E_5108121	4.848407	8.909864	0.299739	0.978027
LA_0008	LA_E_5625513	4.735435	9.638684	0.199540	0.967874
LA_0035	LA_E_1373332	2.894691	10.099655	0.235691	0.936966
LA_0009	LA_E_4691178	4.150179	9.517656	0.361818	0.957239
LA_0036	LA_E_6802463	4.868106	9.250279	0.223318	0.921140
LA_0008	LA_E_6826899	6.603096	8.621902	0.280517	0.959251
LA_0037	LA_E_7955349	5.009266	9.438470	0.308548	0.947886
LA_0010	LA_E_4484865	4.776946	9.296572	0.328874	0.957469
LA_0035	LA_E_8786056	4.613803	10.004393	0.252091	0.931324
LA_0004	LA_E_3572990	1.421330	-13.485739	0.202019	0.916102
LA_0001	LA_E_7010243	5.668928	9.184098	0.395116	0.950533
LA_0023	LA_E_6017356	3.617487	9.584541	0.185025	0.935775
LA_0025	LA_E_2240603	5.016448	9.278106	0.272561	0.946820
LA_0016	LA_E_8672894	6.163729	9.525909	0.318532	0.959366
LA_0018	LA_E_9318500	5.291814	7.693900	0.311104	0.952133
LA_0043	LA_E_3822402	4.497534	9.753614	0.399107	0.951470
LA_0039	LA_E_8169597	5.101405	9.614542	0.267616	0.962288
LA_0017	LA_E_2222270	4.785375	8.517376	0.204141	0.950052
LA_0039	LA_E_6873356	4.369657	8.398026	0.189263	0.972087
LA_0047	LA_E_2025487	5.522600	9.932762	0.278165	0.951105
LA_0026	LA_E_9362104	4.846529	8.827616	0.245962	0.957877
LA_0009	LA_E_7862687	3.963357	9.384001	0.174157	0.953848
LA_0017	LA_E_5318552	4.757792	9.145823	0.218584	0.964797
LA_0043	LA_E_9777016	5.291915	10.504035	0.361453	0.931348
LA_0027	LA_E_1978236	5.265466	8.568145	0.341747	0.965021
LA_0009	LA_E_9480739	3.813606	8.612829	0.256927	0.950303
LA_0031	LA_E_3551532	4.830169	9.948857	0.337634	0.966272
LA_0047	LA_E_3715131	3.862358	10.215471	0.348870	0.945255
LA_0027	LA_E_5049397	5.748662	8.567745	0.206316	0.960609
LA_0045	LA_E_3704118	6.267560	9.810380	0.395234	0.963441
LA_0017	LA_E_2456681	4.643848	9.770698	0.397683	0.968850
LA_0015	LA_E_9082970	6.088820	8.487553	0.210627	0.954574
LA_0016	LA_E_7218987	3.868634	10.056952	0.246078	0.935290
LA_0044	LA_E_7769419	4.552889	8.868769	0.286254	0.957333
LA_0043	LA_E_2267312	4.994207	8.614346	0.262065	0.952531
LA_0037	LA_E_9630978	4.667544	9.201014	0.367646	0.943058
LA_0041	LA_E_5385777	5.100300	9.322126	0.350876	0.952761
LA_0017	LA_E_3206572	5.255347	8.712114	0.331601	0.956634
LA_0033	LA_E_6152359	5.233599	9.726840	0.405598	0.963882
LA_0037	LA_E_7295579	4.249298	9.376099	0.342376	0.957739
LA_0041	LA_E_3417739	4.940218	9.877339	0.388973	0.941162
LA_0010	LA_E_6712126	5.381998	9.298038	0.305315	0.954033
LA_0022	LA_E_1613408	3.494523	8.709004	0.202694	0.953971
LA_0005	LA_E_5421571	4.432140	9.851598	0.351556	0.927453
LA_0035	LA_E_4407998	5.003216	9.576236	0.253449	0.942124
LA_0034	LA_E_2288596	4.416117	8.521551	0.262229	0.965302
LA_0027	LA_E_3425904	4.155927	9.244843	0.204832	0.961204
LA_0016	LA_E_1540962	4.627994	9.046676	0.188936	0.965108
LA_0027	LA_E_4352922	5.764348	8.838959	0.244680	0.966857
LA_0039	LA_E_1715585	5.699845	9.583969	0.282391	0.968088
LA_0018	LA_E_8563944	4.957429	9.151125	0.275647	0.950806
LA_0016	LA_E_8547733	5.662696	9.405062	0.306456	0.936554
LA_0016	LA_E_2896889	5.198157	9.300711	0.375712	0.962896
LA_0017	LA_E_5928848	4.771017	9.240889	0.345906	0.974735
LA_0022	LA_E_4376357	4.955151	9.657686	0.275151	0.940994
LA_0023	LA_E_8563944	4.957429	9.233343	0.103993	0.961839
LA_0007	LA_E_1010349	6.324980	9.136322	0.338449	0.961854
LA_0037	LA_E_9667786	3.424803	7.679921	0.297187	0.945290
LA_0009	LA_E_1819595	4.484588	10.230267	0.289911	0.950579
LA_0045	LA_E_6346117	5.563911	8.314844	0.258468	0.952209
LA_0027	LA_E_4856684	3.200748	10.083838	0.209962	0.957060
LA_0036	LA_E_7455353	5.495021	9.111526	0.255777	0.939452
LA_0031	LA_E_2714189	4.415851	8.652675	0.308696	0.969172
LA_0010	LA_E_4218432	3.702054	8.751314	0.297855	0.946829
LA_0045	LA_E_2514376	4.805399	9.533741	0.241297	0.952305
LA_0004	LA_E_3306877	3.994435	9.640354	0.300222	0.926657
LA_0045	LA_E_4352922	5.764348	8.892670	0.204696	0.974757
LA_0016	LA_E_2724873	4.742381	7.971091	0.323187	0.954820
LA_0025	LA_E_3246059	4.742889	9.663052	0.146749	0.930670
LA_0007	LA_E_3527138	5.394623	8.880003	0.233216	0.959266
LA_0037	LA_E_6873356	4.369657	8.218070	0.351848	0.951066
LA_0013	LA_E_6500771	5.980632	9.351097	0.350220	0.939789
LA_0027	LA_E_5899892	5.495009	8.097874	0.249117	0.962737
LA_0022	LA_E_2097092	5.365342	10.690912	0.196132	0.939758
LA_0021	LA_E_3775722	5.325156	9.776980	0.157027	0.949544
LA_0018	LA_E_5588661	4.621935	8.537669	0.288185	0.955289
LA_0043	LA_E_4325150	4.619109	9.153746	0.272346	0.951366
LA_0043	LA_E_4479083	4.731271	8.398642	0.365768	0.939666
LA_0007	LA_E_8601887	6.918794	8.055453	0.223748	0.951687
LA_0037	LA_E_5376768	3.372945	9.218672	0.380907	0.958943
LA_0034	LA_E_8146949	4.684421	9.057308	0.304412	0.957670
