utt_id,enroll_id,cosine_score
LA_E_1008476,LA_0001,0.590251
LA_E_1010349,LA_0007,0.669941
LA_E_1010349,LA_0011,0.742813
LA_E_1010349,LA_0036,0.645246
LA_E_1024417,LA_0008,0.776477
LA_E_1024417,LA_0016,0.765928
LA_E_1024417,LA_0034,0.558525
LA_E_1024417,LA_0035,0.632630
LA_E_1024417,LA_0039,0.827364
LA_E_1024417,LA_0045,0.759833
LA_E_1033230,LA_0004,0.500107
LA_E_1046597,LA_0009,0.737647
LA_E_1046597,LA_0034,0.426967
LA_E_1053797,LA_0010,0.658401
LA_E_1053797,LA_0035,0.569870
LA_E_1053797,LA_0041,0.593358
LA_E_1066571,LA_0032,0.748923
LA_E_1066879,LA_0030,0.642383
LA_E_1071484,LA_0003,0.390408
LA_E_1071484,LA_0005,0.698340
LA_E_1071484,LA_0007,0.757171
LA_E_1071484,LA_0013,0.650842
LA_E_1071484,LA_0015,0.751034
LA_E_1071484,LA_0025,0.678317
LA_E_1073410,LA_0004,0.577947
LA_E_1073410,LA_0016,0.519008
LA_E_1073410,LA_0020,0.550315
LA_E_1073482,LA_0016,0.662121
LA_E_1073482,LA_0035,0.387264
LA_E_1077496,LA_0014,0.462714
LA_E_1077496,LA_0035,0.682804
LA_E_1083805,LA_0007,0.587790
LA_E_1087821,LA_0031,0.711638
LA_E_1091007,LA_0028,0.522049
LA_E_1109484,LA_0036,0.710304
LA_E_1109756,LA_0011,0.789948
LA_E_1109756,LA_0018,0.665132
LA_E_1111393,LA_0005,0.679705
LA_E_1114347,LA_0001,0.671467
LA_E_1114347,LA_0011,0.784209
LA_E_1118752,LA_0016,0.559288
LA_E_1118752,LA_0037,0.641786
LA_E_1118791,LA_0028,0.548442
LA_E_1121844,LA_0016,0.656812
LA_E_1121844,LA_0022,0.674976
LA_E_1121844,LA_0031,0.740325
LA_E_1121844,LA_0045,0.563660
LA_E_1126163,LA_0024,0.546144
LA_E_1126163,LA_0029,0.717354
LA_E_1126163,LA_0037,0.634614
LA_E_1126163,LA_0041,0.575838
LA_E_1126163,LA_0047,0.669548
LA_E_1139127,LA_0019,0.785084
LA_E_1144268,LA_0011,0.783341
LA_E_1145965,LA_0037,0.588969
LA_E_1159860,LA_0004,0.308729
LA_E_1164883,LA_0001,0.733519
LA_E_1165591,LA_0014,0.604472
LA_E_1165591,LA_0016,0.764565
LA_E_1165591,LA_0022,0.702468
LA_E_1165591,LA_0034,0.583703
LA_E_1165591,LA_0035,0.724290
LA_E_1165591,LA_0043,0.744731
LA_E_1173407,LA_0001,0.674219
LA_E_1174819,LA_0001,0.653391
LA_E_1174819,LA_0025,0.683785
LA_E_1174819,LA_0030,0.637643
LA_E_1174819,LA_0048,0.757662
LA_E_1180334,LA_0017,0.799523
LA_E_1180334,LA_0031,0.820632
LA_E_1180334,LA_0035,0.713190
LA_E_1180334,LA_0043,0.777873
LA_E_1190027,LA_0004,0.627083
LA_E_1190027,LA_0017,0.763551
LA_E_1190027,LA_0029,0.739787
LA_E_1190027,LA_0041,0.636048
LA_E_1190027,LA_0045,0.695728
LA_E_1191163,LA_0034,0.503850
LA_E_1191163,LA_0045,0.585960
LA_E_1194237,LA_0011,0.781572
LA_E_1194478,LA_0039,0.730632
LA_E_1194478,LA_0045,0.747804
LA_E_1200064,LA_0004,0.612155
LA_E_1200064,LA_0041,0.568998
LA_E_1202004,LA_0021,0.543038
LA_E_1202552,LA_0035,0.603661
LA_E_1202552,LA_0043,0.631492
LA_E_1211932,LA_0009,0.743805
LA_E_1211932,LA_0016,0.651931
LA_E_1211932,LA_0031,0.809881
LA_E_1211932,LA_0045,0.619556
LA_E_1216150,LA_0037,0.639806
LA_E_1232728,LA_0036,0.590804
LA_E_1235824,LA_0007,0.757115
LA_E_1241701,LA_0009,0.701707
LA_E_1241701,LA_0027,0.639307
LA_E_1241701,LA_0031,0.748720
LA_E_1241701,LA_0039,0.671035
LA_E_1242285,LA_0028,0.672704
LA_E_1242285,LA_0048,0.635484
LA_E_1243550,LA_0018,0.613704
LA_E_1243550,LA_0030,0.598910
LA_E_1243550,LA_0038,0.657608
LA_E_1253524,LA_0025,0.582531
LA_E_1253524,LA_0028,0.604867
LA_E_1253524,LA_0044,0.693253
LA_E_1258871,LA_0009,0.687811
LA_E_1258871,LA_0017,0.678427
LA_E_1258871,LA_0031,0.653912
LA_E_1258871,LA_0035,0.462930
LA_E_1258871,LA_0037,0.594908
LA_E_1258871,LA_0041,0.476505
LA_E_1260738,LA_0022,0.761726
LA_E_1265304,LA_0044,0.650179
LA_E_1277254,LA_0016,0.639377
LA_E_1277254,LA_0020,0.553791
LA_E_1293981,LA_0006,0.795620
LA_E_1293981,LA_0027,0.711892
LA_E_1293981,LA_0037,0.641792
LA_E_1293981,LA_0039,0.762062
LA_E_1299075,LA_0008,0.771592
LA_E_1299075,LA_0016,0.755542
LA_E_1299075,LA_0039,0.851610
LA_E_1301756,LA_0010,0.729223
LA_E_1301756,LA_0027,0.723818
LA_E_1301756,LA_0034,0.713061
LA_E_1301756,LA_0039,0.776264
LA_E_1301756,LA_0041,0.684986
LA_E_1301756,LA_0042,0.736960
LA_E_1304770,LA_0012,0.815069
LA_E_1304770,LA_0017,0.744032
LA_E_1304770,LA_0039,0.716914
LA_E_1304770,LA_0041,0.603837
LA_E_1304770,LA_0043,0.604341
LA_E_1310240,LA_0014,0.423583
LA_E_1310240,LA_0045,0.701659
LA_E_1311509,LA_0010,0.666844
LA_E_1311509,LA_0034,0.498675
LA_E_1311509,LA_0047,0.752532
LA_E_1311831,LA_0008,0.758045
LA_E_1311831,LA_0016,0.681566
LA_E_1311831,LA_0019,0.748408
LA_E_1311831,LA_0043,0.639902
LA_E_1315925,LA_0017,0.699037
LA_E_1315925,LA_0029,0.650886
LA_E_1315925,LA_0041,0.546755
LA_E_1316290,LA_0001,0.763745
LA_E_1316290,LA_0007,0.719244
LA_E_1316290,LA_0011,0.782074
LA_E_1339326,LA_0043,0.650205
LA_E_1342706,LA_0042,0.627203
LA_E_1342706,LA_0043,0.623386
LA_E_1347042,LA_0034,0.507187
LA_E_1347042,LA_0042,0.676310
LA_E_1347042,LA_0045,0.617704
LA_E_1350377,LA_0004,0.634780
LA_E_1350377,LA_0041,0.519013
LA_E_1352427,LA_0004,0.678187
LA_E_1352427,LA_0022,0.623107
LA_E_1352427,LA_0027,0.763711
LA_E_1352427,LA_0031,0.753096
LA_E_1352427,LA_0035,0.758249
LA_E_1352427,LA_0043,0.770117
LA_E_1357326,LA_0011,0.761373
LA_E_1357326,LA_0028,0.612333
LA_E_1358628,LA_0022,0.689848
LA_E_1358628,LA_0031,0.786793
LA_E_1358628,LA_0043,0.744898
LA_E_1362978,LA_0016,0.432311
LA_E_1362978,LA_0031,0.601631
LA_E_1362978,LA_0037,0.509495
LA_E_1370474,LA_0001,0.731887
LA_E_1370474,LA_0007,0.684682
LA_E_1370474,LA_0011,0.768927
LA_E_1370474,LA_0018,0.608881
LA_E_1371618,LA_0042,0.726295
LA_E_1373332,LA_0004,0.662415
LA_E_1373332,LA_0010,0.682094
LA_E_1373332,LA_0035,0.549068
LA_E_1373332,LA_0042,0.586922
LA_E_1380169,LA_0025,0.537187
LA_E_1380169,LA_0036,0.655200
LA_E_1380691,LA_0028,0.658384
LA_E_1382043,LA_0037,0.579453
LA_E_1382043,LA_0045,0.617630
LA_E_1392000,LA_0004,0.589984
LA_E_1392000,LA_0010,0.723653
LA_E_1392000,LA_0042,0.733917
LA_E_1392000,LA_0043,0.663489
LA_E_1395552,LA_0027,0.644915
LA_E_1395552,LA_0031,0.762392
LA_E_1395552,LA_0037,0.701149
LA_E_1406759,LA_0034,0.439351
LA_E_1406759,LA_0043,0.631884
LA_E_1409215,LA_0011,0.775101
LA_E_1409215,LA_0025,0.507110
LA_E_1409215,LA_0048,0.561257
LA_E_1412604,LA_0045,0.583351
LA_E_1426923,LA_0013,0.604916
LA_E_1426923,LA_0025,0.586111
LA_E_1426923,LA_0048,0.582084
LA_E_1439904,LA_0009,0.718793
LA_E_1439904,LA_0026,0.767983
LA_E_1439904,LA_0031,0.769427
LA_E_1441455,LA_0004,0.646622
LA_E_1441455,LA_0020,0.590120
LA_E_1441455,LA_0029,0.626723
LA_E_1441455,LA_0039,0.749965
LA_E_1441455,LA_0047,0.687673
LA_E_1455854,LA_0018,0.671847
LA_E_1455854,LA_0023,0.644119
LA_E_1455854,LA_0028,0.663185
LA_E_1462637,LA_0005,0.709531
LA_E_1462637,LA_0025,0.591332
LA_E_1471269,LA_0016,0.708575
