utt_id,enroll_id,cosine_score
LA_E_5047880,LA_0026,0.538299
LA_E_6584821,LA_0019,0.557590
LA_E_8309979,LA_0031,0.653880
LA_E_9438808,LA_0030,0.605997
LA_E_6385327,LA_0045,0.645694
LA_E_9848915,LA_0045,0.672177
LA_E_1644908,LA_0041,0.556394
LA_E_8183187,LA_0009,0.710207
LA_E_4103863,LA_0013,0.493579
LA_E_8388654,LA_0043,0.641124
LA_E_9219334,LA_0036,0.524164
LA_E_9641502,LA_0043,0.585545
LA_E_6163703,LA_0001,0.532908
LA_E_8151959,LA_0036,0.546791
LA_E_6601144,LA_0004,0.626579
LA_E_5479419,LA_0035,0.586317
LA_E_6700890,LA_0017,0.582519
LA_E_3233085,LA_0028,0.562669
LA_E_4409988,LA_0041,0.644278
LA_E_7092577,LA_0039,0.649092
LA_E_3466694,LA_0043,0.660556
LA_E_5667435,LA_0039,0.553139
LA_E_9882420,LA_0045,0.607976
LA_E_6227078,LA_0037,0.530794
LA_E_1478219,LA_0041,0.501857
LA_E_5054757,LA_0002,0.684535
LA_E_1567330,LA_0041,0.650038
LA_E_5625513,LA_0039,0.565483
LA_E_6982823,LA_0034,0.489060
LA_E_6589247,LA_0048,0.507021
LA_E_5196059,LA_0045,0.609146
LA_E_2660052,LA_0016,0.660427
LA_E_6237116,LA_0045,0.622804
LA_E_1180334,LA_0043,0.687526
LA_E_6336673,LA_0018,0.534323
LA_E_2232644,LA_0007,0.619375
LA_E_3246561,LA_0015,0.600690
LA_E_1121844,LA_0016,0.663382
LA_E_6346117,LA_0034,0.505590
LA_E_5296134,LA_0043,0.537841
LA_E_1173407,LA_0001,0.567823
LA_E_5903059,LA_0042,0.647407
LA_E_2041982,LA_0034,0.506854
LA_E_5108121,LA_0031,0.724417
LA_E_5625513,LA_0008,0.560285
LA_E_1373332,LA_0035,0.482131
LA_E_4691178,LA_0009,0.692047
LA_E_6802463,LA_0036,0.387766
LA_E_6826899,LA_0008,0.686576
LA_E_7955349,LA_0037,0.555327
LA_E_4484865,LA_0010,0.623721
LA_E_8786056,LA_0035,0.628369
LA_E_3572990,LA_0004,0.553546
LA_E_7010243,LA_0001,0.583130
LA_E_6017356,LA_0023,0.524461
LA_E_2240603,LA_0025,0.618568
LA_E_8672894,LA_0016,0.650635
LA_E_9318500,LA_0018,0.550298
LA_E_3822402,LA_0043,0.578676
LA_E_8169597,LA_0039,0.609125
LA_E_2222270,LA_0017,0.574430
LA_E_6873356,LA_0039,0.608427
LA_E_2025487,LA_0047,0.596961
LA_E_9362104,LA_0026,0.691400
LA_E_7862687,LA_0009,0.722479
LA_E_5318552,LA_0017,0.590274
LA_E_9777016,LA_0043,0.519938
LA_E_1978236,LA_0027,0.663241
LA_E_9480739,LA_0009,0.692770
LA_E_3551532,LA_0031,0.624004
LA_E_3715131,LA_0047,0.547853
LA_E_5049397,LA_0027,0.608792
LA_E_3704118,LA_0045,0.614168
LA_E_2456681,LA_0017,0.712694
LA_E_9082970,LA_0015,0.591790
LA_E_7218987,LA_0016,0.599789
LA_E_7769419,LA_0044,0.561471
LA_E_2267312,LA_0043,0.623449
LA_E_9630978,LA_0037,0.599309
LA_E_5385777,LA_0041,0.493672
LA_E_3206572,LA_0017,0.663466
LA_E_6152359,LA_0033,0.585820
LA_E_7295579,LA_0037,0.516198
LA_E_3417739,LA_0041,0.562379
LA_E_6712126,LA_0010,0.632187
LA_E_1613408,LA_0022,0.583633
LA_E_5421571,LA_0005,0.575474
LA_E_4407998,LA_0035,0.515928
LA_E_2288596,LA_0034,0.593321
LA_E_3425904,LA_0027,0.647519
LA_E_1540962,LA_0016,0.677491
LA_E_4352922,LA_0027,0.644188
LA_E_1715585,LA_0039,0.623743
LA_E_8563944,LA_0018,0.593521
LA_E_8547733,LA_0016,0.560533
LA_E_2896889,LA_0016,0.672852
LA_E_5928848,LA_0017,0.577460
LA_E_4376357,LA_0022,0.641174
LA_E_8563944,LA_0023,0.632553
LA_E_1010349,LA_0007,0.572788
LA_E_9667786,LA_0037,0.591332
LA_E_1819595,LA_0009,0.629561
LA_E_6346117,LA_0045,0.589953
LA_E_4856684,LA_0027,0.636306
LA_E_7455353,LA_0036,0.534948
LA_E_2714189,LA_0031,0.688076
LA_E_4218432,LA_0010,0.608971
LA_E_2514376,LA_0045,0.608956
LA_E_3306877,LA_0004,0.520388
LA_E_4352922,LA_0045,0.631140
LA_E_2724873,LA_0016,0.628068
LA_E_3246059,LA_0025,0.524204
LA_E_3527138,LA_0007,0.544685
LA_E_6873356,LA_0037,0.561044
LA_E_6500771,LA_0013,0.495166
LA_E_5899892,LA_0027,0.667806
