utt_id,enroll_id,cosine_score
LA_E_1008476,LA_0001,0.510634
LA_E_1010349,LA_0007,0.556515
LA_E_1010349,LA_0011,0.632198
LA_E_1010349,LA_0036,0.488823
LA_E_1024417,LA_0008,0.665716
LA_E_1024417,LA_0016,0.657365
LA_E_1024417,LA_0034,0.484521
LA_E_1024417,LA_0035,0.558519
LA_E_1024417,LA_0039,0.751702
LA_E_1024417,LA_0045,0.666135
LA_E_1033230,LA_0004,0.340232
LA_E_1046597,LA_0009,0.694630
LA_E_1046597,LA_0034,0.344351
LA_E_1053797,LA_0010,0.496400
LA_E_1053797,LA_0035,0.528065
LA_E_1053797,LA_0041,0.500827
LA_E_1066571,LA_0032,0.575181
LA_E_1066879,LA_0030,0.558961
LA_E_1071484,LA_0003,0.334575
LA_E_1071484,LA_0005,0.582284
LA_E_1071484,LA_0007,0.624929
LA_E_1071484,LA_0013,0.569124
LA_E_1071484,LA_0015,0.674783
LA_E_1071484,LA_0025,0.590523
LA_E_1073410,LA_0004,0.449436
LA_E_1073410,LA_0016,0.426338
LA_E_1073410,LA_0020,0.372207
LA_E_1073482,LA_0016,0.519340
LA_E_1073482,LA_0035,0.381723
LA_E_1077496,LA_0014,0.397835
LA_E_1077496,LA_0035,0.536914
LA_E_1083805,LA_0007,0.529327
LA_E_1087821,LA_0031,0.599627
LA_E_1091007,LA_0028,0.447175
LA_E_1109484,LA_0036,0.601541
LA_E_1109756,LA_0011,0.703941
LA_E_1109756,LA_0018,0.542648
LA_E_1111393,LA_0005,0.614007
LA_E_1114347,LA_0001,0.607712
LA_E_1114347,LA_0011,0.680329
LA_E_1118752,LA_0016,0.495532
LA_E_1118752,LA_0037,0.515838
LA_E_1118791,LA_0028,0.476268
LA_E_1121844,LA_0016,0.586481
LA_E_1121844,LA_0022,0.588711
LA_E_1121844,LA_0031,0.683448
LA_E_1121844,LA_0045,0.449915
LA_E_1126163,LA_0024,0.427952
LA_E_1126163,LA_0029,0.640595
LA_E_1126163,LA_0037,0.562393
LA_E_1126163,LA_0041,0.474254
LA_E_1126163,LA_0047,0.638342
LA_E_1139127,LA_0019,0.685525
LA_E_1144268,LA_0011,0.645595
LA_E_1145965,LA_0037,0.461558
LA_E_1159860,LA_0004,0.207584
LA_E_1164883,LA_0001,0.571428
LA_E_1165591,LA_0014,0.577189
LA_E_1165591,LA_0016,0.740112
LA_E_1165591,LA_0022,0.671880
LA_E_1165591,LA_0034,0.562566
LA_E_1165591,LA_0035,0.655213
LA_E_1165591,LA_0043,0.645633
LA_E_1173407,LA_0001,0.549430
LA_E_1174819,LA_0001,0.498011
LA_E_1174819,LA_0025,0.578958
LA_E_1174819,LA_0030,0.493510
LA_E_1174819,LA_0048,0.618732
LA_E_1180334,LA_0017,0.710461
LA_E_1180334,LA_0031,0.723501
LA_E_1180334,LA_0035,0.644179
LA_E_1180334,LA_0043,0.670541
LA_E_1190027,LA_0004,0.548096
LA_E_1190027,LA_0017,0.629648
LA_E_1190027,LA_0029,0.673717
LA_E_1190027,LA_0041,0.587398
LA_E_1190027,LA_0045,0.674243
LA_E_1191163,LA_0034,0.416583
LA_E_1191163,LA_0045,0.458040
LA_E_1194237,LA_0011,0.631252
LA_E_1194478,LA_0039,0.635575
LA_E_1194478,LA_0045,0.669805
LA_E_1200064,LA_0004,0.473999
LA_E_1200064,LA_0041,0.491561
LA_E_1202004,LA_0021,0.399002
LA_E_1202552,LA_0035,0.500916
LA_E_1202552,LA_0043,0.515639
LA_E_1211932,LA_0009,0.630038
LA_E_1211932,LA_0016,0.565106
LA_E_1211932,LA_0031,0.696313
LA_E_1211932,LA_0045,0.508283
