utt1	utt2	cm_before	cm_after	asv_before	asv_after
LA_0026	LA_E_5047880	4.845306	10.007162	0.217242	0.938285
LA_0019	LA_E_6584821	5.285158	9.713531	0.412065	0.959251
LA_0031	LA_E_8309979	6.045262	9.206799	0.297242	0.962714
LA_0030	LA_E_9438808	4.670760	9.124096	0.362749	0.945258
LA_0045	LA_E_6385327	5.340616	9.525443	0.216911	0.960179
LA_0045	LA_E_9848915	5.918205	8.277782	0.263819	0.957897
LA_0041	LA_E_1644908	4.009449	8.980948	0.200687	0.951851
LA_0009	LA_E_8183187	4.532299	9.804232	0.313594	0.952725
LA_0013	LA_E_4103863	1.640584	9.498869	0.453571	0.937777
LA_0043	LA_E_8388654	5.666040	8.381088	0.327689	0.959428
LA_0036	LA_E_9219334	0.748869	-12.952322	0.463528	0.945376
LA_0043	LA_E_9641502	4.154497	9.407156	0.326178	0.946560
LA_0001	LA_E_6163703	4.188136	6.927310	0.399705	0.949650
LA_0036	LA_E_8151959	5.732417	8.994699	0.207252	0.940021
LA_0004	LA_E_6601144	4.774915	9.312688	0.172051	0.939084
LA_0035	LA_E_5479419	5.213949	9.123898	0.279079	0.956684
LA_0017	LA_E_6700890	6.077065	9.601871	0.284084	0.963893
LA_0028	LA_E_3233085	4.469651	9.651279	0.174345	0.962153
LA_0041	LA_E_4409988	5.027088	8.153225	0.334612	0.957455
LA_0039	LA_E_7092577	4.678146	9.661938	0.347373	0.968561
LA_0043	LA_E_3466694	4.314503	9.433651	0.404660	0.937957
LA_0039	LA_E_5667435	4.887215	10.067966	0.291399	0.949858
LA_0045	LA_E_9882420	2.070112	9.098848	0.233212	0.945577
LA_0037	LA_E_6227078	4.338514	10.347567	0.313077	0.918538
LA_0041	LA_E_1478219	1.027441	-13.500343	0.264721	0.933694
LA_0002	LA_E_5054757	5.137628	9.132811	0.235403	0.970556
LA_0041	LA_E_1567330	3.697753	7.969975	0.213389	0.952702
LA_0039	LA_E_5625513	4.735435	9.672695	0.254840	0.956800
LA_0034	LA_E_6982823	3.867274	9.473372	0.247902	0.929721
LA_0048	LA_E_6589247	4.371192	9.849455	0.398291	0.950812
LA_0045	LA_E_5196059	4.799972	8.505289	0.270011	0.969988
LA_0016	LA_E_2660052	2.833194	9.369113	0.227252	0.957155
LA_0045	LA_E_6237116	5.935669	9.426229	0.280443	0.955533
LA_0043	LA_E_1180334	4.687355	8.077625	0.365958	0.966650
LA_0018	LA_E_6336673	4.504385	9.370556	0.404576	0.942001
LA_0007	LA_E_2232644	4.026177	8.466608	0.313199	0.956064
LA_0015	LA_E_3246561	5.731881	9.021763	0.164124	0.947918
LA_0016	LA_E_1121844	4.545328	8.784498	0.377371	0.964408
LA_0034	LA_E_6346117	5.563911	8.593123	0.317784	0.950489
LA_0043	LA_E_5296134	5.237538	9.446645	0.232288	0.919483
LA_0001	LA_E_1173407	3.860858	8.308243	0.316144	0.939647
LA_0042	LA_E_5903059	5.557592	8.105793	0.353788	0.961558
LA_0034	LA_E_2041982	5.499054	9.732020	0.380904	0.962634
LA_0031	LA_E_5108121	4.848407	8.715302	0.299739	0.965388
LA_0008	LA_E_5625513	4.735435	9.915096	0.199540	0.959612
LA_0035	LA_E_1373332	2.894691	10.171008	0.235691	0.942335
LA_0009	LA_E_4691178	4.150179	9.313473	0.361818	0.961414
LA_0036	LA_E_6802463	4.868106	9.306835	0.223318	0.901083
LA_0008	LA_E_6826899	6.603096	8.666920	0.280517	0.976144
LA_0037	LA_E_7955349	5.009266	9.146773	0.308548	0.959664
LA_0010	LA_E_4484865	4.776946	8.944012	0.328874	0.964398
LA_0035	LA_E_8786056	4.613803	10.118471	0.252091	0.950868
LA_0004	LA_E_3572990	1.421330	-12.889137	0.202019	0.920939
LA_0001	LA_E_7010243	5.668928	9.168812	0.395116	0.952352
LA_0023	LA_E_6017356	3.617487	9.258898	0.185025	0.915878
LA_0025	LA_E_2240603	5.016448	9.415373	0.272561	0.952738
LA_0016	LA_E_8672894	6.163729	9.526176	0.318532	0.938112
LA_0018	LA_E_9318500	5.291814	7.694268	0.311104	0.976158
LA_0043	LA_E_3822402	4.497534	9.809841	0.399107	0.943831
LA_0039	LA_E_8169597	5.101405	9.299234	0.267616	0.967185
LA_0017	LA_E_2222270	4.785375	8.914961	0.204141	0.948592
LA_0039	LA_E_6873356	4.369657	8.093077	0.189263	0.978581
LA_0047	LA_E_2025487	5.522600	9.785954	0.278165	0.952352
LA_0026	LA_E_9362104	4.846529	8.824461	0.245962	0.964480
LA_0009	LA_E_7862687	3.963357	9.064163	0.174157	0.962710
LA_0017	LA_E_5318552	4.757792	9.297427	0.218584	0.958220
LA_0043	LA_E_9777016	5.291915	10.419027	0.361453	0.960550
LA_0027	LA_E_1978236	5.265466	8.340446	0.341747	0.967304
LA_0009	LA_E_9480739	3.813606	8.931790	0.256927	0.952792
LA_0031	LA_E_3551532	4.830169	9.797192	0.337634	0.961984
LA_0047	LA_E_3715131	3.862358	9.869935	0.348870	0.954478
LA_0027	LA_E_5049397	5.748662	8.636598	0.206316	0.958178
LA_0045	LA_E_3704118	6.267560	9.534424	0.395234	0.950828
LA_0017	LA_E_2456681	4.643848	9.299219	0.397683	0.972865
LA_0015	LA_E_9082970	6.088820	8.468717	0.210627	0.963221
LA_0016	LA_E_7218987	3.868634	10.158058	0.246078	0.950607
LA_0044	LA_E_7769419	4.552889	8.747295	0.286254	0.958388
LA_0043	LA_E_2267312	4.994207	8.570072	0.262065	0.944371
LA_0037	LA_E_9630978	4.667544	9.062407	0.367646	0.945032
LA_0041	LA_E_5385777	5.100300	9.578886	0.350876	0.960953
LA_0017	LA_E_3206572	5.255347	8.657605	0.331601	0.967702
LA_0033	LA_E_6152359	5.233599	9.504164	0.405598	0.959277
LA_0037	LA_E_7295579	4.249298	9.128664	0.342376	0.950890
LA_0041	LA_E_3417739	4.940218	9.775251	0.388973	0.954966
LA_0010	LA_E_6712126	5.381998	9.385307	0.305315	0.955273
LA_0022	LA_E_1613408	3.494523	8.896686	0.202694	0.947575
LA_0005	LA_E_5421571	4.432140	9.542353	0.351556	0.943785
LA_0035	LA_E_4407998	5.003216	9.391830	0.253449	0.930654
LA_0034	LA_E_2288596	4.416117	8.250488	0.262229	0.959200
LA_0027	LA_E_3425904	4.155927	8.993570	0.204832	0.964559
LA_0016	LA_E_1540962	4.627994	8.873057	0.188936	0.969357
LA_0027	LA_E_4352922	5.764348	8.507655	0.244680	0.969839
LA_0039	LA_E_1715585	5.699845	9.570177	0.282391	0.970912
LA_0018	LA_E_8563944	4.957429	9.331602	0.275647	0.939299
LA_0016	LA_E_8547733	5.662696	9.375261	0.306456	0.946828
LA_0016	LA_E_2896889	5.198157	9.458567	0.375712	0.953259
LA_0017	LA_E_5928848	4.771017	9.202282	0.345906	0.959575
LA_0022	LA_E_4376357	4.955151	9.659263	0.275151	0.939795
LA_0023	LA_E_8563944	4.957429	9.151229	0.103993	0.949661
LA_0007	LA_E_1010349	6.324980	8.938131	0.338449	0.962314
LA_0037	LA_E_9667786	3.424803	7.679557	0.297187	0.941622
LA_0009	LA_E_1819595	4.484588	9.988779	0.289911	0.935438
LA_0045	LA_E_6346117	5.563911	8.597570	0.258468	0.971840
LA_0027	LA_E_4856684	3.200748	9.943176	0.209962	0.936471
LA_0036	LA_E_7455353	5.495021	9.191759	0.255777	0.947192
LA_0031	LA_E_2714189	4.415851	8.496466	0.308696	0.974673
LA_0010	LA_E_4218432	3.702054	8.521862	0.297855	0.954855
LA_0045	LA_E_2514376	4.805399	9.379492	0.241297	0.944458
LA_0004	LA_E_3306877	3.994435	9.560404	0.300222	0.913042
LA_0045	LA_E_4352922	5.764348	8.962072	0.204696	0.959833
LA_0016	LA_E_2724873	4.742381	7.819714	0.323187	0.966803
LA_0025	LA_E_3246059	4.742889	9.621281	0.146749	0.913420
LA_0007	LA_E_3527138	5.394623	8.883151	0.233216	0.929501
LA_0037	LA_E_6873356	4.369657	7.901304	0.351848	0.959354
LA_0013	LA_E_6500771	5.980632	9.129333	0.350220	0.947941
LA_0027	LA_E_5899892	5.495009	8.076899	0.249117	0.973620
LA_0022	LA_E_2097092	5.365342	10.497540	0.196132	0.939455
LA_0021	LA_E_3775722	5.325156	9.942878	0.157027	0.948557
LA_0018	LA_E_5588661	4.621935	8.722143	0.288185	0.934990
LA_0043	LA_E_4325150	4.619109	9.073874	0.272346	0.944425
LA_0043	LA_E_4479083	4.731271	8.310389	0.365768	0.951565
LA_0007	LA_E_8601887	6.918794	8.421524	0.223748	0.961558
LA_0037	LA_E_5376768	3.372945	9.114343	0.380907	0.950380
LA_0034	LA_E_8146949	4.684421	8.832251	0.304412	0.968637
LA_0011	LA_E_1357326	3.269380	8.558571	0.354303	0.961240
LA_0026	LA_E_4352922	5.764348	8.830545	0.220203	0.955374
LA_0045	LA_E_5668603	5.264411	9.467439	0.237788	0.952042
LA_0025	LA_E_1174819	4.099236	9.502411	0.198044	0.952883
LA_0031	LA_E_5329393	2.533219	8.648067	0.372260	0.967837
LA_0023	LA_E_7721272	4.566649	9.543476	0.281930	0.947801
LA_0039	LA_E_7386758	3.517774	9.052010	0.272617	0.965151
LA_0004	LA_E_5901444	5.105142	10.048639	0.224265	0.883156
LA_0006	LA_E_9005251	3.632841	9.645671	0.256612	0.936443
LA_0009	LA_E_1046597	5.750934	8.246591	0.373329	0.965046
LA_0011	LA_E_2458204	6.793076	8.882882	0.318223	0.965444
LA_0037	LA_E_7673185	3.603709	8.736456	0.302170	0.972330
LA_0027	LA_E_7397434	5.042180	8.462617	0.290213	0.963604
LA_0045	LA_E_8792884	6.233846	9.346355	0.317778	0.960747
LA_0010	LA_E_1053797	5.576804	10.149719	0.193219	0.955139
LA_0027	LA_E_1301756	4.394894	7.475311	0.376322	0.964727
LA_0010	LA_E_3471461	4.797155	9.482595	0.214161	0.949070
LA_0045	LA_E_7434509	0.951868	-11.395380	0.110081	0.934125
LA_0042	LA_E_7487309	5.814160	9.770340	0.246253	0.955149
LA_0031	LA_E_5744054	4.065431	9.780546	0.429994	0.950218
LA_0009	LA_E_7108280	3.879994	7.914996	0.277357	0.962399
LA_0019	LA_E_7620884	5.594728	8.561170	0.429699	0.966914
LA_0010	LA_E_8131218	5.501874	9.390461	0.181557	0.961791
