utt1	utt2	cm_before	cm_after	asv_before	asv_after
LA_0026	LA_E_5047880	-1.712376	3.329933	0.217242	0.944890
LA_0019	LA_E_6584821	-1.988810	0.692289	0.412065	0.971773
LA_0031	LA_E_8309979	-6.239678	3.468915	0.297242	0.969513
LA_0030	LA_E_9438808	-4.045251	3.261556	0.362749	0.966015
LA_0045	LA_E_6385327	-3.599019	2.900599	0.216911	0.959469
LA_0045	LA_E_9848915	-5.558218	3.330703	0.263819	0.967449
LA_0041	LA_E_1644908	-2.761112	2.861061	0.200687	0.930006
LA_0009	LA_E_8183187	-3.242725	3.483622	0.313594	0.954794
LA_0013	LA_E_4103863	-4.135292	3.643281	0.453571	0.939793
LA_0043	LA_E_8388654	-3.890587	1.455685	0.327689	0.972281
LA_0036	LA_E_9219334	-4.391375	3.486417	0.463528	0.944072
LA_0043	LA_E_9641502	-4.124468	1.616745	0.326178	0.922696
LA_0001	LA_E_6163703	-4.859060	3.635089	0.399705	0.970461
LA_0036	LA_E_8151959	-2.451279	0.500507	0.207252	0.945035
LA_0004	LA_E_6601144	-1.084678	3.121305	0.172051	0.947857
LA_0035	LA_E_5479419	0.931741	3.150033	0.279079	0.941813
LA_0017	LA_E_6700890	-2.818118	3.351391	0.284084	0.953304
LA_0028	LA_E_3233085	-4.423554	2.908295	0.174345	0.946694
LA_0041	LA_E_4409988	-2.950831	3.432105	0.334612	0.979567
LA_0039	LA_E_7092577	-4.371726	0.921920	0.347373	0.971992
LA_0043	LA_E_3466694	-2.504952	3.813244	0.404660	0.953963
LA_0039	LA_E_5667435	-2.515789	3.200895	0.291399	0.960118
LA_0045	LA_E_9882420	-4.460246	3.755860	0.233212	0.950560
LA_0037	LA_E_6227078	-3.419926	1.756650	0.313077	0.960474
LA_0041	LA_E_1478219	-2.794044	1.875753	0.264721	0.939944
LA_0002	LA_E_5054757	-3.795828	2.160045	0.235403	0.955592
LA_0041	LA_E_1567330	-6.073560	2.993144	0.213389	0.957455
LA_0039	LA_E_5625513	3.107955	3.891085	0.254840	0.967303
LA_0034	LA_E_6982823	-2.733377	0.247629	0.247902	0.938872
LA_0048	LA_E_6589247	-4.258268	2.768752	0.398291	0.936754
LA_0045	LA_E_5196059	-2.986708	0.757533	0.270011	0.960644
LA_0016	LA_E_2660052	-2.694202	0.991393	0.227252	0.966746
LA_0045	LA_E_6237116	-4.085708	3.660187	0.280443	0.962146
LA_0043	LA_E_1180334	-6.081303	-0.485066	0.365958	0.966055
LA_0018	LA_E_6336673	-2.611744	2.923096	0.404576	0.968037
LA_0007	LA_E_2232644	-2.742301	3.475081	0.313199	0.969144
LA_0015	LA_E_3246561	-4.281050	-0.422948	0.164124	0.960110
LA_0016	LA_E_1121844	-5.217697	3.605671	0.377371	0.967048
LA_0034	LA_E_6346117	-5.646995	-2.280317	0.317784	0.973598
LA_0043	LA_E_5296134	-4.414659	3.549802	0.232288	0.938044
LA_0001	LA_E_1173407	-4.937397	3.588231	0.316144	0.943297
LA_0042	LA_E_5903059	-3.377330	4.097119	0.353788	0.961294
LA_0034	LA_E_2041982	-1.599282	1.616998	0.380904	0.962407
LA_0031	LA_E_5108121	-3.798729	3.766254	0.299739	0.979421
LA_0008	LA_E_5625513	3.107955	3.661221	0.199540	0.970484
LA_0035	LA_E_1373332	-3.620338	1.920962	0.235691	0.949026
LA_0009	LA_E_4691178	-4.847897	3.655328	0.361818	0.952826
LA_0036	LA_E_6802463	-0.739056	3.771080	0.223318	0.900195
LA_0008	LA_E_6826899	-4.509106	0.281078	0.280517	0.971755
LA_0037	LA_E_7955349	-3.143196	3.091593	0.308548	0.947221
LA_0010	LA_E_4484865	-4.735750	3.568214	0.328874	0.979620
LA_0035	LA_E_8786056	-4.234077	2.728657	0.252091	0.933375
LA_0004	LA_E_3572990	-4.879323	1.811518	0.202019	0.930146
LA_0001	LA_E_7010243	-0.971614	1.062468	0.395116	0.948017
LA_0023	LA_E_6017356	-4.005682	2.965635	0.185025	0.938506
LA_0025	LA_E_2240603	-3.084133	2.863880	0.272561	0.961378
LA_0016	LA_E_8672894	-3.716865	3.968292	0.318532	0.963621
LA_0018	LA_E_9318500	-4.256114	4.002253	0.311104	0.966903
LA_0043	LA_E_3822402	-4.274585	3.347662	0.399107	0.955300
LA_0039	LA_E_8169597	-3.554768	2.406359	0.267616	0.959637
LA_0017	LA_E_2222270	-4.216074	3.905583	0.204141	0.933022
LA_0039	LA_E_6873356	-5.885295	3.262984	0.189263	0.971732
LA_0047	LA_E_2025487	-3.758093	0.844475	0.278165	0.971947
LA_0026	LA_E_9362104	-4.269401	2.956495	0.245962	0.953946
LA_0009	LA_E_7862687	-3.897915	2.731117	0.174157	0.954759
LA_0017	LA_E_5318552	-3.923128	3.440279	0.218584	0.964844
LA_0043	LA_E_9777016	-4.501757	3.408527	0.361453	0.956176
LA_0027	LA_E_1978236	-0.929155	3.409868	0.341747	0.983597
LA_0009	LA_E_9480739	-1.534846	3.629686	0.256927	0.951890
LA_0031	LA_E_3551532	-1.623846	2.273683	0.337634	0.970101
LA_0047	LA_E_3715131	-2.960313	3.185502	0.348870	0.958833
LA_0027	LA_E_5049397	-6.218993	3.901017	0.206316	0.959646
LA_0045	LA_E_3704118	-4.397400	2.034254	0.395234	0.971605
