utt_id,enroll_id,cosine_score
LA_E_1008476,LA_0001,0.448877
LA_E_1010349,LA_0007,0.470363
LA_E_1010349,LA_0011,0.549362
LA_E_1010349,LA_0036,0.444047
LA_E_1024417,LA_0008,0.580648
LA_E_1024417,LA_0016,0.619301
LA_E_1024417,LA_0034,0.433400
LA_E_1024417,LA_0035,0.451013
LA_E_1024417,LA_0039,0.652151
LA_E_1024417,LA_0045,0.604265
LA_E_1033230,LA_0004,0.280580
LA_E_1046597,LA_0009,0.611981
LA_E_1046597,LA_0034,0.274364
LA_E_1053797,LA_0010,0.354184
LA_E_1053797,LA_0035,0.501468
LA_E_1053797,LA_0041,0.428305
LA_E_1066571,LA_0032,0.434614
LA_E_1066879,LA_0030,0.519300
LA_E_1071484,LA_0003,0.261120
LA_E_1071484,LA_0005,0.495947
LA_E_1071484,LA_0007,0.467608
LA_E_1071484,LA_0013,0.478506
LA_E_1071484,LA_0015,0.543607
LA_E_1071484,LA_0025,0.461583
LA_E_1073410,LA_0004,0.301057
LA_E_1073410,LA_0016,0.287393
LA_E_1073410,LA_0020,0.277776
LA_E_1073482,LA_0016,0.390311
LA_E_1073482,LA_0035,0.244996
LA_E_1077496,LA_0014,0.351661
LA_E_1077496,LA_0035,0.376316
LA_E_1083805,LA_0007,0.472071
LA_E_1087821,LA_0031,0.442943
LA_E_1091007,LA_0028,0.375256
LA_E_1109484,LA_0036,0.531369
LA_E_1109756,LA_0011,0.480261
LA_E_1109756,LA_0018,0.455256
LA_E_1111393,LA_0005,0.493956
LA_E_1114347,LA_0001,0.533244
LA_E_1114347,LA_0011,0.542464
LA_E_1118752,LA_0016,0.371283
LA_E_1118752,LA_0037,0.450980
LA_E_1118791,LA_0028,0.381406
LA_E_1121844,LA_0016,0.532097
LA_E_1121844,LA_0022,0.494744
LA_E_1121844,LA_0031,0.583053
LA_E_1121844,LA_0045,0.382432
LA_E_1126163,LA_0024,0.361205
LA_E_1126163,LA_0029,0.572802
LA_E_1126163,LA_0037,0.487103
LA_E_1126163,LA_0041,0.363824
LA_E_1126163,LA_0047,0.439460
LA_E_1139127,LA_0019,0.590404
LA_E_1144268,LA_0011,0.411895
LA_E_1145965,LA_0037,0.430866
LA_E_1159860,LA_0004,0.175531
LA_E_1164883,LA_0001,0.486243
LA_E_1165591,LA_0014,0.510871
LA_E_1165591,LA_0016,0.686487
LA_E_1165591,LA_0022,0.574555
