utt_id,enroll_id,cosine_score
LA_E_5047880,LA_0026,0.483129
LA_E_6584821,LA_0019,0.483797
LA_E_8309979,LA_0031,0.471009
LA_E_9438808,LA_0030,0.466045
LA_E_6385327,LA_0045,0.498968
LA_E_9848915,LA_0045,0.543042
LA_E_1644908,LA_0041,0.482561
LA_E_8183187,LA_0009,0.525906
LA_E_4103863,LA_0013,0.479587
LA_E_8388654,LA_0043,0.530575
LA_E_9219334,LA_0036,0.474815
LA_E_9641502,LA_0043,0.485664
LA_E_6163703,LA_0001,0.450777
LA_E_8151959,LA_0036,0.426734
LA_E_6601144,LA_0004,0.516563
LA_E_5479419,LA_0035,0.473904
LA_E_6700890,LA_0017,0.420169
LA_E_3233085,LA_0028,0.488192
LA_E_4409988,LA_0041,0.483044
LA_E_7092577,LA_0039,0.533868
LA_E_3466694,LA_0043,0.543430
LA_E_5667435,LA_0039,0.461219
LA_E_9882420,LA_0045,0.478338
LA_E_6227078,LA_0037,0.445273
LA_E_1478219,LA_0041,0.436012
LA_E_5054757,LA_0002,0.549043
LA_E_1567330,LA_0041,0.474783
LA_E_5625513,LA_0039,0.486418
LA_E_6982823,LA_0034,0.454053
LA_E_6589247,LA_0048,0.507313
LA_E_5196059,LA_0045,0.508251
LA_E_2660052,LA_0016,0.513246
LA_E_6237116,LA_0045,0.449154
LA_E_1180334,LA_0043,0.544246
LA_E_6336673,LA_0018,0.438973
LA_E_2232644,LA_0007,0.485093
LA_E_3246561,LA_0015,0.457652
LA_E_1121844,LA_0016,0.545985
LA_E_6346117,LA_0034,0.437404
LA_E_5296134,LA_0043,0.478781
LA_E_1173407,LA_0001,0.405491
LA_E_5903059,LA_0042,0.501487
LA_E_2041982,LA_0034,0.440912
LA_E_5108121,LA_0031,0.480116
LA_E_5625513,LA_0008,0.461449
LA_E_1373332,LA_0035,0.426347
LA_E_4691178,LA_0009,0.545676
LA_E_6802463,LA_0036,0.422240
LA_E_6826899,LA_0008,0.544760
LA_E_7955349,LA_0037,0.465591
LA_E_4484865,LA_0010,0.495159
LA_E_8786056,LA_0035,0.530592
LA_E_3572990,LA_0004,0.451718
LA_E_7010243,LA_0001,0.474213
LA_E_6017356,LA_0023,0.479665
LA_E_2240603,LA_0025,0.506790
LA_E_8672894,LA_0016,0.519723
LA_E_9318500,LA_0018,0.447716
LA_E_3822402,LA_0043,0.528169
LA_E_8169597,LA_0039,0.532309
LA_E_2222270,LA_0017,0.527552
LA_E_6873356,LA_0039,0.478067
LA_E_2025487,LA_0047,0.508657
LA_E_9362104,LA_0026,0.535313
LA_E_7862687,LA_0009,0.466295
LA_E_5318552,LA_0017,0.500061
LA_E_9777016,LA_0043,0.464001
LA_E_1978236,LA_0027,0.537748
LA_E_9480739,LA_0009,0.563173
LA_E_3551532,LA_0031,0.516321
LA_E_3715131,LA_0047,0.470455
LA_E_5049397,LA_0027,0.503017
LA_E_3704118,LA_0045,0.544026
LA_E_2456681,LA_0017,0.513929
LA_E_9082970,LA_0015,0.493436
LA_E_7218987,LA_0016,0.492393
LA_E_7769419,LA_0044,0.457382
LA_E_2267312,LA_0043,0.500540
LA_E_9630978,LA_0037,0.518350
LA_E_5385777,LA_0041,0.462137
LA_E_3206572,LA_0017,0.505050
LA_E_6152359,LA_0033,0.479296
LA_E_7295579,LA_0037,0.468410
LA_E_3417739,LA_0041,0.457338
LA_E_6712126,LA_0010,0.516641
LA_E_1613408,LA_0022,0.495716
LA_E_5421571,LA_0005,0.520714
LA_E_4407998,LA_0035,0.472079
LA_E_2288596,LA_0034,0.497241
LA_E_3425904,LA_0027,0.513425
LA_E_1540962,LA_0016,0.514205
LA_E_4352922,LA_0027,0.523573
LA_E_1715585,LA_0039,0.492742
LA_E_8563944,LA_0018,0.491436
LA_E_8547733,LA_0016,0.496420
LA_E_2896889,LA_0016,0.542370
LA_E_5928848,LA_0017,0.434793
LA_E_4376357,LA_0022,0.491774
LA_E_8563944,LA_0023,0.478691
LA_E_1010349,LA_0007,0.475930
LA_E_9667786,LA_0037,0.504471
LA_E_1819595,LA_0009,0.545075
LA_E_6346117,LA_0045,0.493324
LA_E_4856684,LA_0027,0.476005
LA_E_7455353,LA_0036,0.489641
LA_E_2714189,LA_0031,0.508522
LA_E_4218432,LA_0010,0.524768
LA_E_2514376,LA_0045,0.519291
LA_E_3306877,LA_0004,0.461703
LA_E_4352922,LA_0045,0.470151
LA_E_2724873,LA_0016,0.514266
LA_E_3246059,LA_0025,0.477421
LA_E_3527138,LA_0007,0.492820
LA_E_6873356,LA_0037,0.446339
LA_E_6500771,LA_0013,0.426863
LA_E_5899892,LA_0027,0.529664
LA_E_2097092,LA_0022,0.448955
LA_E_3775722,LA_0021,0.464616
LA_E_5588661,LA_0018,0.484171
LA_E_4325150,LA_0043,0.513105
LA_E_4479083,LA_0043,0.546321
LA_E_8601887,LA_0007,0.468677
LA_E_5376768,LA_0037,0.507019
LA_E_8146949,LA_0034,0.477531
LA_E_1357326,LA_0011,0.533773
LA_E_4352922,LA_0026,0.472550
LA_E_5668603,LA_0045,0.528985
LA_E_1174819,LA_0025,0.481435
LA_E_5329393,LA_0031,0.487989
LA_E_7721272,LA_0023,0.461596
LA_E_7386758,LA_0039,0.510695
LA_E_5901444,LA_0004,0.493791
LA_E_9005251,LA_0006,0.509878
LA_E_1046597,LA_0009,0.528382
LA_E_2458204,LA_0011,0.491904
LA_E_7673185,LA_0037,0.480005
LA_E_7397434,LA_0027,0.491333
LA_E_8792884,LA_0045,0.493018
